@GetMapping,4
@Service,2
@RestController,2
@RequestMapping,2
@Repository,2
@PutMapping,2
@PostMapping,2
@Override,2
@Id,2
@GeneratedValue,2
@Entity,2
@DeleteMapping,2
@Table,1
@SpringBootApplication,1
@OneToOne,1
